theta_deg,z_mm,mu_deg,N_i_N,M_load_Nm,M_arm_Nm,M_simple_Nm,M_jac_Nm,valid
28,-1001.47521199618,82.1121092685215,427.742219763967,174.304954553817,12.1984677164956,186.503422270312,41.4448964265082,0
28.1,-1002.34477757536,82.2357581321367,434.511447616851,177.063414903867,12.1871288669895,189.250543770856,41.4335020579789,0
28.2,-1003.21433924027,82.3594773344903,441.504502866659,179.913084918163,12.1757528933754,192.088837811539,41.42191829391,0
28.3,-1004.08389246275,82.4832667443287,448.73262699458,182.858545500291,12.1643398303064,195.022885330598,41.4101451192871,0
28.4,-1004.95343271322,82.6071262302075,456.207827075317,185.904689533192,12.1528897125486,198.05757924574,41.3981825209683,0
28.5,-1005.82295546071,82.7310556604931,463.942942081135,189.056748898063,12.1414025749812,201.198151473044,41.3860304876817,0
28.6,-1006.69245617288,82.8550549033652,471.951716198101,192.320324350726,12.1298784525959,204.450202803322,41.3736890100218,0
28.7,-1007.5619303161,82.9791238268182,480.248880035152,195.701418614325,12.1183173804973,207.819735994822,41.3611580804471,0
28.8,-1008.43137335552,83.1032622986639,488.850240735487,199.206473099711,12.1067193939023,211.313192493613,41.3484376932766,0
28.9,-1009.30078075507,83.2274701865329,497.772782149979,202.842408726116,12.0950845281404,214.937493254257,41.3355278446866,0
29,-1010.17014797755,83.3517473578767,507.034776408266,206.616671386368,12.0834128186534,218.700084205022,41.3224285327079,0
29.1,-1011.0394704847,83.4760936799701,516.655908429748,210.537282685122,12.0717043009955,222.608986986118,41.3091397572221,0
29.2,-1011.90874373719,83.6005090199126,526.657415159866,214.612896677645,12.0599590108327,226.672855688478,41.2956615199588,0
29.3,-1012.77796319472,83.7249932446306,537.062241604238,218.852863453727,12.0481769839432,230.90104043767,41.2819938244921,0
29.4,-1013.64712431606,83.8495462208797,547.895216073511,223.267300549956,12.0363582562173,235.303658806173,41.2681366762371,0
29.5,-1014.51622255911,83.9741678152458,559.183247456058,227.867173338344,12.0245028636566,239.891676202,41.2540900824468,0
29.6,-1015.38525338092,84.0988578941482,570.955547818055,232.664385735857,12.0126108423749,244.676996578232,41.2398540522088,0
29.7,-1016.25421223777,84.2236163238405,583.243884207473,237.671882814545,12.0006822285974,249.672565043142,41.2254285964414,0
29.8,-1017.12309458521,84.3484429704131,596.082864231941,242.903767174516,11.9887170586605,254.892484233177,41.2108137278907,0
29.9,-1017.99189587814,84.4733376997951,609.510260816315,248.375431282648,11.9767153690123,260.352146651661,41.1960094611266,0
30,-1018.86061157079,84.598300377756,623.567382557769,254.103708392291,11.964677196212,266.068385588503,41.1810158125395,0
30.1,-1019.72923711686,84.723330869908,638.299497326605,260.107045160591,11.9526025769301,272.059647737522,41.1658328003369,0
30.2,-1020.59776796948,84.8484290417073,653.756318262891,266.405699692128,11.9404915479478,278.346191240076,41.1504604445395,0
30.3,-1021.46619958136,84.9735947584566,669.992563161463,273.021969488296,11.9283441461575,284.950313634454,41.1348987669775,0
30.4,-1022.33452740474,85.0988278853069,687.068600508206,279.980454707094,11.9161604085622,291.896615115656,41.1191477912872,0
30.5,-1023.20274689152,85.2241282872591,705.051198242323,287.308363283747,11.9039403722758,299.212303656023,41.1032075429074,0
30.6,-1024.07085349327,85.3494958291662,724.014394820309,295.035865889276,11.8916840745226,306.927549963798,41.0870780490752,0
30.7,-1024.93884266126,85.4749303757349,744.040516539767,303.196510489955,11.8793915526374,315.075902042592,41.0707593388225,0
30.8,-1025.80670984659,85.6004317915277,765.221370599453,311.827708519277,11.8670628440653,323.694771363342,41.0542514429722,0
30.9,-1026.67445050014,85.7259999409649,787.659650362417,320.971307522685,11.8546979863618,332.826005509047,41.0375543941346,0
31,-1027.5420600727,85.8516346883261,811.470598201222,330.674268766998,11.8422970171923,342.51656578419,41.020668226703,0
31.1,-1028.40953401497,85.9773358977523,836.783982744681,340.989472968458,11.8298599743323,352.81933294279,41.0035929768502,0
31.2,-1029.27686777763,86.1031034332475,863.746462135313,351.97668332014,11.8173868956673,363.794070215807,40.9863286825246,0
31.3,-1030.1440568114,86.2289371586811,892.524424173911,363.703702850869,11.8048778191924,375.508580670061,40.9688753834459,0
31.4,-1031.01109656705,86.3548369377892,923.307419529404,376.247773458232,11.7923327830123,388.040106241244,40.9512331211017,0
31.5,-1031.8779824955,86.4808026341765,956.312337704661,389.697277614649,11.7797518253416,401.477029439991,40.9334019387429,0
31.6,-1032.74471004784,86.6068341113184,991.788520244185,404.153821999505,11.7671349845038,415.920956984009,40.91538188138,0
31.7,-1033.61127467536,86.7329312325626,1030.02406613045,419.734806948157,11.7544822989322,431.48928924709,40.897172995779,0
31.8,-1034.47767182966,86.8590938611311,1071.35366677815,436.576619212096,11.741793807169,448.318413019265,40.8787753304573,0
31.9,-1035.34389696263,86.9853218601216,1116.16842176773,454.838631870352,11.7290695478656,466.567701418217,40.8601889356795,0
32,-1036.20994552654,87.11161509251,1164.92824521729,474.708259926047,11.7163095597822,486.424569485829,40.8414138634533,0
32.1,-1037.07581297408,87.2379734211513,1218.17769719318,496.407411606219,11.7035138817879,508.110925488007,40.8224501675254,0
32.2,-1037.94149475841,87.3643967087824,1276.56639651049,520.200806578026,11.6906825528608,531.891489130887,40.8032979033772,0
32.3,-1038.80698633319,87.4908848180228,1340.87564006164,546.406823325117,11.6778156120871,558.084638937204,40.7839571282208,0
32.4,-1039.67228315266,87.6174376113774,1412.0535478115,575.411820733186,11.6649130986618,587.076733831848,40.7644279009943,0
32.5,-1040.53738067167,87.7440549512375,1491.26209881371,607.689305266585,11.6519750518883,619.341280318473,40.7447102823582,0
32.6,-1041.40227434571,87.870736699883,1579.94103251645,643.825970750453,11.639001511178,655.464972261631,40.7248043346904,0
32.7,-1042.266959631,87.9974827194839,1679.89611888069,684.55766844388,11.6259925160506,696.18366095993,40.7047101220822,0
32.8,-1043.1314319845,88.1242928721022,1793.42337508612,730.820025347592,11.6129481061338,742.432973453726,40.6844277103343,0
32.9,-1043.99568686398,88.2511670196937,1923.48755083135,783.821176963774,11.599868321163,795.421045284937,40.6639571669517,0
33,-1044.85971972804,88.3781050241094,2073.98471524932,845.148771464098,11.5867532009817,856.73552466508,40.6432985611401,0
33.1,-1045.72352603621,88.5051067470975,2250.13911878844,916.931690906289,11.5736027855407,928.505293691829,40.6224519638007,0
33.2,-1046.58710124894,88.6321720503054,2459.12189895211,1002.09217382298,11.5604171148984,1013.65259093788,40.6014174475266,0
33.3,-1047.45044082768,88.7593007952806,2711.05117165063,1104.75335244763,11.5471962292208,1116.30054867685,40.5801950865975,0
33.4,-1048.3135402349,88.8864928434731,3020.6791914762,1230.92677052655,11.5339401687809,1242.46071069533,40.5587849569758,0
33.5,-1049.17639493419,89.013748056237,3410.38847962611,1389.73330544764,11.520648973959,1401.2539544216,40.5371871363022,0
33.6,-1050.03900039023,89.1410662948319,3915.85768442726,1595.71200640411,11.5073226852423,1607.21932908935,40.5154017038905,0
33.7,-1050.90135206891,89.2684474204248,4597.65661074896,1873.5450688802,11.493961343225,1885.03903022342,40.4934287407237,0
33.8,-1051.76344543733,89.3958912940917,5567.53851337668,2268.771944201,11.4805649886082,2280.25250918961,40.4712683294492,0
33.9,-1052.62527596386,89.5233977768194,7056.9854538536,2875.72157244534,11.4671336621994,2887.18870610754,40.4489205543744,0
34,-1053.48683911819,89.6509667295069,9636.20736333736,3926.75450055998,11.4536674049128,3938.20816796489,40.4263855014616,0
34.1,-1054.34813037136,89.7785980129674,15191.1217432391,6190.38211036992,11.440166257769,6201.82227662769,40.4036632583241,0
34.2,-1055.20914519585,89.9062914879297,35891.4851395788,14625.7801943784,11.4266302618947,14637.2068246403,40.380753914221,0
34.3,-1056.06987906555,89.9659529849602,98785.0583372717,40254.9112724382,11.4130594585229,40266.3243318968,40.3576575600527,0
34.4,-1056.93032745589,89.8381355451374,20778.7475368467,8467.33962126502,11.3994538889928,8478.73907515402,40.3343742883565,0
34.5,-1057.79048584382,89.7102563321162,11608.020733333,4730.26844883318,11.3858135947491,4741.65426242793,40.3109041933015,0
34.6,-1058.65034970788,89.5823154854889,8052.4076002566,3281.35609710456,11.3721386173427,3292.72823572191,40.2872473706842,0
34.7,-1059.50991452826,89.454313144924,6163.58445267278,2511.66066446416,11.3584289984298,2523.01909346259,40.2634039179235,0
34.8,-1060.36917578683,89.3262494501646,4992.07560364317,2034.27080848459,11.3446847797724,2045.61549326436,40.2393739340562,0
34.9,-1061.22812896717,89.1981245410268,4194.47425422493,1709.24825859666,11.3309060032377,1720.5791645999,40.2151575197324,0
35,-1062.08676955465,89.0699385573982,3616.41040589007,1473.6872404002,11.3170927107982,1485.004333111,40.19075477721,0
35.1,-1062.94509303642,88.9416916392362,3178.21114324153,1295.12104087092,11.3032449445317,1306.42428581546,40.1661658103508,0
35.2,-1063.80309490154,88.8133839265664,2834.59552705248,1155.09767727388,11.2893627466208,1166.38704002051,40.1413907246153,0
35.3,-1064.66077064092,88.6850155594813,2557.92490810506,1042.35440005281,11.2754461593532,1053.62984621217,40.1164296270576,0
35.4,-1065.51811574747,88.5565866781384,2330.37336068982,949.627144481104,11.2614952251211,960.888639706225,40.0912826263211,0
35.5,-1066.37512571604,88.4280974227587,2139.92786179941,872.02060368326,11.2475099864215,883.268113669681,40.0659498326333,0
35.6,-1067.23179604357,88.2995479336257,1978.19746351732,806.115466383309,11.2334904858559,817.348956869165,40.0404313578011,0
35.7,-1068.08812222903,88.1709383510828,1839.14385524612,749.451121012792,11.2194367661302,760.670557778922,40.0147273152058,0
35.8,-1068.94409977353,88.0422688155331,1718.31083856331,700.211666714547,11.2053488700543,711.417015584602,39.9888378197985,0
